"am_sid","sciname","am_category","reviewed","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area","area_ratio","lg_area_pct","spp_group_text","n_spp","quad"
"ITS-Mam-180533","Balaena mysticetus","LC",1,2467,"LC","Increasing",NA,2468,"LC","iucn","MAMMMARINE",NA,"iucn_parent",0,0.5,12683487.3,9521551.3,9679624.5,50.781,18.978,30.241,72.794,"AM",16.356,98.3669490484884,2.613,"Marine Mammals",69,"q1"
"ITS-Mam-180524","Balaenoptera acutorostrata","LC",1,2474,"LC","Stable",NA,NA,"LC","iucn","MAMMMARINE",NA,"iucn",0,0,370463585.3,364700724.4,355058173.2,84.196,14.403,1.401,98.363,"IUCN",19.73,97.356037278,98.444,"Marine Mammals",69,"q1"
"ITS-Mam-180526","Balaenoptera borealis","EN",1,2475,"EN","Unknown",NA,NA,"EN","iucn","MAMMMARINE",NA,"iucn",0.6,NA,339116202.7,278490766.9,322615388.9,77.047,7.545,15.408,91.08,"AM",19.642,86.3228402865565,87.084,"Marine Mammals",69,"q1"
"ITS-Mam-180528","Balaenoptera musculus","EN",1,2477,"EN","Increasing",NA,2479,"EN","iucn","MAMMMARINE",NA,"iucn_parent",0.6,0.5,356799110,343395161.6,350931900.7,90.73,3.24,6.031,96.552,"AM",19.693,97.8523642094188,94.728,"Marine Mammals",69,"q1"
"ITS-Mam-180527","Balaenoptera physalus","EN",1,2478,"EN","Unknown",NA,16208224,"EN","iucn","MAMMMARINE",NA,"iucn_parent",0.6,NA,364910377.8,360065829.6,356584242.3,91.969,5.325,2.706,97.142,"IUCN",19.715,99.0330692296273,97.193,"Marine Mammals",69,"q1"
"SLB-62376","Barabattoia amicorum","LC",NA,133084,"LC","Decreasing",NA,NA,"LC","iucn","CORALS2",133084,"iucn",0,-0.5,23848154,6565188,23313404,25.232,2.343,72.425,91.504,"AM",16.987,28.1605723471356,6.293,"Corals 2",282,"q2"
"SLB-184857","Bathyarctus faxoni","LC",NA,185077,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185077,"iucn",0,NA,5471593.7,4198636.9,2275283.6,18.22,58.639,23.141,44.051,"IUCN",15.515,54.191006609788,1.133,"Lobsters",123,"q4"
"SLB-184862","Bathyarctus rubens","LC",NA,185035,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185035,"iucn",0,NA,15194608.1,11616478.1,6747218.9,20.733,55.573,23.694,46.667,"IUCN",16.536,58.0831715251114,3.136,"Lobsters",123,"q3"
"URM-Cn-5859","Blastomussa merleti","LC",NA,133528,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133528,"iucn",0,NA,21753494.1,12635962.8,19388122,47.056,10.978,41.965,81.083,"AM",16.895,65.173732659615,5.233,"Corals 2",282,"q1"
"URM-Cn-5860","Blastomussa wellsi","NT",NA,133253,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133253,"iucn",0.2,NA,21803050.1,12462962.5,18143755.5,40.197,17.069,42.734,70.194,"AM",16.898,68.6900928531582,4.898,"Corals 2",282,"q1"
"W-Hol-210768","Bohadschia argus","LC",NA,180541,"LC","Stable",NA,NA,"LC","iucn","SEACUCUMBERS",180541,"iucn",0,0,26747573.8,14313986.5,21301326,32.806,21.075,46.12,60.886,"AM",17.102,67.197631264833,5.75,"Sea Cucumbers",30,"q3"
"ITS-Mam-180627","Callorhinus ursinus","VU",1,3590,"VU","Decreasing",NA,NA,"VU","iucn","MAMMMARINE",NA,"iucn",0.4,-0.5,21686832.7,20359671,18097810.9,79.424,14.743,5.832,93.159,"IUCN",16.892,88.8904879651543,5.496,"Marine Mammals",69,"q1"
"URM-Cn-5746","Cantharellus doederleini","LC",NA,133597,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133597,"iucn",0,NA,2669427.2,1929694.9,1316408.5,21.405,50.604,27.991,43.333,"IUCN",14.797,68.2184784755352,0.521,"Corals 2",282,"q3"
"URM-Cn-5092","Catalaphyllia jardinei","VU",NA,132890,"VU","Unknown",NA,NA,"VU","iucn","CORALS2",132890,"iucn",0.4,NA,20030260.4,10967437.1,17449649.3,41.574,13.125,45.301,76.005,"AM",16.813,62.8519055680964,4.71,"Corals 2",282,"q1"
"URM-Cn-5505","Caulastrea curvata","VU",NA,133695,"VU","Decreasing",NA,NA,"VU","iucn","CORALS2",133695,"iucn",0.4,-0.5,17358100.5,9020766.5,15787824.2,42.708,9.143,48.149,82.367,"AM",16.67,57.1374901678979,4.262,"Corals 2",282,"q1"
"SLB-62380","Caulastrea echinulata","VU",NA,133497,"VU","Decreasing",NA,NA,"VU","iucn","CORALS2",133497,"iucn",0.4,-0.5,14157325.6,8256264.9,11673920.5,40.494,17.754,41.752,69.521,"AM",16.466,70.7240116976983,3.151,"Corals 2",282,"q1"
"SLB-62381","Caulastrea furcata","LC",NA,133417,"LC","Decreasing",NA,NA,"LC","iucn","CORALS2",133417,"iucn",0,-0.5,23231201.2,11768652.8,19324852.1,33.609,17.044,49.347,66.352,"AM",16.961,60.8990575405232,5.216,"Corals 2",282,"q1"
"SLB-62382","Caulastrea tumida","NT",NA,133405,"NT","Decreasing",NA,NA,"NT","iucn","CORALS2",133405,"iucn",0.2,-0.5,18545643.8,8732604.4,17231675.5,39.599,7.176,53.225,84.658,"AM",16.736,50.6776279532423,4.651,"Corals 2",282,"q2"
"Chn-8fd42244-81ae-418b-9e7d-1a07d933db73","Chelarctus aureus","LC",NA,185041,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185041,"iucn",0,NA,6090080.7,5673839.9,817528.7,6.584,86.584,6.832,49.077,"IUCN",15.622,14.4087375465071,1.532,"Lobsters",123,"q4"
"Chn-27d923b5-53c3-4d53-aa10-1f02bea6dd01","Chelarctus cultrifer","LC",NA,185080,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185080,"iucn",0,NA,20560658.6,10759382.7,13741483,19.037,33.233,47.729,36.421,"AM",16.839,78.2985555489171,3.709,"Lobsters",123,"q3"
"SLB-61985","Cladocora arbuscula","LC",1,133575,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133575,"iucn",0,NA,4389502.8,2675740.9,3596682.1,43.103,17.971,38.926,70.575,"AM",15.295,74.3947011608282,0.971,"Corals 2",282,"q1"
"URM-Cn-4957","Coeloseris mayeri","LC",NA,133171,"LC","Unknown",NA,NA,"LC","iucn","CORALS1",133171,"iucn",0,NA,24338608.7,12331127.2,22375184.7,42.404,8.323,49.273,83.593,"AM",17.008,55.110728091554,6.04,"Corals 1",218,"q1"
"W-Msc-215431","Conus achatinus","LC",NA,192727,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192727,"iucn",0,NA,22559438.8,7337319.1,21010340.9,25.409,7.136,67.455,78.073,"AM",16.932,34.9224181317306,5.671,"Cone snails",124,"q2"
"W-Msc-215510","Conus acutangulus","LC",NA,192704,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192704,"iucn",0,NA,33564633.1,8616378.7,32882052.9,23.474,2.132,74.394,91.675,"AM",17.329,26.203895256187,8.876,"Cone snails",124,"q2"
"W-Msc-428976","Conus armadillo","LC",NA,192447,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192447,"iucn",0,NA,7464986.9,6372149.7,2167209.6,14.32,71.044,14.636,49.454,"IUCN",15.826,34.0106510680375,1.72,"Cone snails",124,"q4"
"W-Msc-215471","Conus aulicus","LC",NA,192563,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192563,"iucn",0,NA,30812100.2,7927680.8,29451078.5,21.027,4.44,74.533,82.564,"AM",17.243,26.9181340846312,7.95,"Cone snails",124,"q2"
"W-Msc-215484","Conus auricomus","LC",NA,192815,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192815,"iucn",0,NA,29449383.1,6677971.4,28595308.5,19.635,2.991,77.374,86.782,"AM",17.198,23.3533812023745,7.719,"Cone snails",124,"q2"
"W-Msc-215490","Conus balteatus","LC",NA,192849,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192849,"iucn",0,NA,21244942.4,5877519,20301892.2,23.124,4.51,72.366,83.681,"AM",16.872,28.9505970285863,5.48,"Cone snails",124,"q2"
"W-Msc-215517","Conus betulinus","LC",NA,192298,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192298,"iucn",0,NA,26490705.1,14346932.5,21594058,35.162,19.025,45.812,64.89,"AM",17.092,66.4392607447845,5.829,"Cone snails",124,"q3"
"W-Msc-215495","Conus bullatus","LC",NA,192297,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192297,"iucn",0,NA,28551591.8,8121760.6,27272548.1,23.613,4.509,71.878,83.967,"AM",17.167,29.7799845112382,7.362,"Cone snails",124,"q2"
"W-Msc-420206","Conus cancellatus","LC",NA,192693,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192693,"iucn",0,NA,4647653.1,3719283,1698729.3,17.099,62.346,20.556,45.41,"IUCN",15.352,45.6735693411875,1.004,"Cone snails",124,"q4"
"W-Msc-215546","Conus canonicus","LC",NA,192737,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192737,"iucn",0,NA,31497223.6,5748017.1,30966329.3,16.339,1.694,81.967,90.605,"AM",17.265,18.5621519564477,8.359,"Cone snails",124,"q2"
"W-Msc-215525","Conus capitaneus","LC",NA,192507,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192507,"iucn",0,NA,27240974.4,10520458.8,25222961.4,30.953,7.534,61.513,80.424,"AM",17.12,41.7098477580036,6.808,"Cone snails",124,"q2"
"W-Msc-215441","Conus catus","LC",NA,192367,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192367,"iucn",0,NA,33376145.7,6694416.2,32595222.6,17.519,2.361,80.121,88.125,"AM",17.323,20.5380287846232,8.798,"Cone snails",124,"q2"
"W-Msc-426447","Conus centurio","LC",NA,192831,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192831,"iucn",0,NA,4471035.8,1737795.5,3864967.5,25.164,13.732,61.104,64.696,"AM",15.313,44.9627454823359,1.043,"Cone snails",124,"q4"
"W-Msc-430457","Conus chaldaeus","LC",NA,192580,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192580,"iucn",0,NA,33947862.4,9639554.4,31411560.8,20.675,8.155,71.17,71.712,"AM",17.34,30.687919207122,8.479,"Cone snails",124,"q2"
"W-Msc-215433","Conus coccineus","LC",NA,192393,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192393,"iucn",0,NA,10516965,5464569.5,8203134.7,29.795,22.517,47.688,56.956,"AM",16.169,66.6156256095612,2.214,"Cone snails",124,"q3"
"W-Msc-215437","Conus coelinae","LC",NA,192328,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192328,"iucn",0,NA,6077388.6,3817997.2,3160888.9,14.893,48.047,37.061,28.665,"IUCN",15.62,82.789188530573,1.031,"Cone snails",124,"q3"
"W-Msc-215446","Conus coronatus","LC",NA,192636,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192636,"iucn",0,NA,34959792.2,13674035.5,32762578.4,32.463,6.538,60.998,83.236,"AM",17.37,41.7367501820309,8.844,"Cone snails",124,"q2"
"W-Msc-215474","Conus cylindraceus","LC",NA,192793,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192793,"iucn",0,NA,20883388,6383298,19172841.9,22.143,8.236,69.621,72.889,"AM",16.854,33.2934367961382,5.175,"Cone snails",124,"q2"
"W-Msc-420208","Conus daucus","LC",NA,192370,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192370,"iucn",0,NA,4106935.6,2520494.6,3018036,34.972,26.496,38.533,56.895,"AM",15.228,83.5143981052579,0.815,"Cone snails",124,"q3"
"W-Msc-215530","Conus distans","LC",NA,192305,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192305,"iucn",0,NA,31690983,8226191.1,30768225.9,22.793,2.949,74.258,88.545,"AM",17.272,26.7359942257834,8.305,"Cone snails",124,"q2"
"W-Msc-215436","Conus ebraeus","LC",NA,192611,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192611,"iucn",0,NA,32586122.2,11790667.9,30937382.2,30.826,5.163,64.011,85.653,"AM",17.299,38.1113948936507,8.351,"Cone snails",124,"q2"
"W-Msc-215514","Conus emaciatus","LC",NA,192342,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192342,"iucn",0,NA,27890236.4,8429955.9,27268094.3,27.814,2.313,69.872,92.321,"AM",17.144,30.9150900215275,7.361,"Cone snails",124,"q2"
"W-Msc-215538","Conus ermineus","LC",NA,192578,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192578,"iucn",0,NA,6898561.8,2533876.7,6600508,32.693,4.311,62.996,88.351,"AM",15.747,38.3891164134639,1.782,"Cone snails",124,"q2"
"W-Msc-215518","Conus flavidus","LC",NA,192562,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192562,"iucn",0,NA,34218710.4,13168386.8,31913314.6,31.395,7.032,61.572,81.7,"AM",17.348,41.2629868287013,8.614,"Cone snails",124,"q2"
"SLB-120088","Conus floridulus","LC",NA,192380,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192380,"iucn",0,NA,21432260.7,14478816.2,17312458.1,47.852,19.45,32.698,71.1,"AM",16.88,83.6323537441514,4.673,"Cone snails",124,"q1"
"W-Msc-215561","Conus frigidus","LC",NA,192419,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192419,"iucn",0,NA,23087731.8,6297159.1,22065406.6,22.819,4.629,72.552,83.136,"AM",16.955,28.5386044053229,5.956,"Cone snails",124,"q2"
"W-Msc-215520","Conus generalis","LC",NA,192460,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192460,"iucn",0,NA,28931342.8,12105201.8,25179152.3,28.504,13.362,58.134,68.084,"AM",17.18,48.0762880964821,6.797,"Cone snails",124,"q2"
"W-Msc-215499","Conus geographus","LC",NA,192772,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192772,"iucn",0,NA,32169295.8,6919311.7,31340690.6,18.723,2.61,78.666,87.765,"AM",17.287,22.0777256899374,8.46,"Cone snails",124,"q2"
"W-Msc-215567","Conus glans","LC",NA,192722,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192722,"iucn",0,NA,30129262.4,6453117.5,29669348,19.712,1.588,78.7,92.546,"AM",17.221,21.7501156412335,8.009,"Cone snails",124,"q2"
"W-Msc-420211","Conus granulatus","LC",NA,192624,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192624,"iucn",0,NA,3863983,2144885.9,3042073.4,34.394,21.136,44.47,61.937,"AM",15.167,70.5073684283883,0.821,"Cone snails",124,"q3"
"W-Msc-215501","Conus imperialis","LC",NA,192593,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192593,"iucn",0,NA,29992381.7,8374854.2,29224729.2,25.099,2.574,72.327,90.698,"AM",17.216,28.6567384172716,7.889,"Cone snails",124,"q2"
"W-Msc-215464","Conus leopardus","LC",NA,192386,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192386,"iucn",0,NA,33106990.4,13562529.3,30588666.4,33.02,7.911,59.069,80.673,"AM",17.315,44.3384131973795,8.257,"Cone snails",124,"q2"
"W-Msc-428185","Conus lischkeanus","LC",NA,192269,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192269,"iucn",0,NA,17655852.5,14943797.3,5763498.9,17.584,66.809,15.606,52.979,"IUCN",16.687,38.5678337593618,4.034,"Cone snails",124,"q4"
"W-Msc-215430","Conus litoglyphus","LC",NA,192378,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192378,"iucn",0,NA,33174148.7,8073998,32409324.3,21.765,2.322,75.913,90.36,"AM",17.317,24.9125773967463,8.748,"Cone snails",124,"q2"
"W-Msc-215522","Conus litteratus","LC",NA,192719,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192719,"iucn",0,NA,32490039.2,13546696.2,29906447.3,33.415,8.27,58.315,80.162,"AM",17.296,45.2969089377594,8.073,"Cone snails",124,"q2"
"W-Msc-215541","Conus lividus","LC",NA,192844,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192844,"iucn",0,NA,34319306.3,15163344.8,31363635.7,35.176,9.016,55.808,79.599,"AM",17.351,48.3468974867604,8.466,"Cone snails",124,"q2"
"W-Msc-215551","Conus magnificus","LC",NA,192573,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192573,"iucn",0,NA,13146552.2,7401694.5,7903707.9,16.418,40.014,43.569,29.093,"AM",16.392,93.6483811604424,2.133,"Cone snails",124,"q3"
"W-Msc-215429","Conus magus","LC",NA,192549,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192549,"iucn",0,NA,21526216.5,8884192.4,18870981.1,28.601,12.626,58.773,69.375,"AM",16.885,47.0785930679566,5.094,"Cone snails",124,"q2"
"W-Msc-215457","Conus marmoreus","LC",NA,192701,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192701,"iucn",0,NA,26788446.2,13930391.5,21600921.5,32.229,19.825,47.946,61.914,"AM",17.103,64.4898019744204,5.831,"Cone snails",124,"q3"
"W-Msc-420213","Conus mazei","LC",NA,192553,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192553,"iucn",0,NA,2571803.5,2272689.1,499991.9,7.736,80.774,11.49,40.237,"IUCN",14.76,22.0000131122202,0.613,"Cone snails",124,"q4"
"W-Msc-215479","Conus miles","LC",NA,192634,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192634,"iucn",0,NA,32951042.8,7516416.8,32086436.6,19.991,2.679,77.33,88.184,"AM",17.311,23.425526784735,8.661,"Cone snails",124,"q2"
"W-Msc-215533","Conus miliaris","LC",NA,192590,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192590,"iucn",0,NA,32444058.2,11914564,29477357,27.37,9.388,63.243,74.461,"AM",17.295,40.4193768118356,7.957,"Cone snails",124,"q2"
"W-Msc-215487","Conus moluccensis","LC",NA,192362,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192362,"iucn",0,NA,15511938.6,5747428,13020474.3,21.049,16.27,62.681,56.402,"AM",16.557,44.1414641861395,3.515,"Cone snails",124,"q4"
"W-Msc-215428","Conus moreleti","LC",NA,192564,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192564,"iucn",0,NA,29479297.4,5177514.7,28884295.7,15.479,2.093,82.428,88.087,"AM",17.199,17.9250162571906,7.797,"Cone snails",124,"q2"
"W-Msc-215434","Conus nussatella","LC",NA,192318,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192318,"iucn",0,NA,33436933.9,7037323.2,32671262.7,18.535,2.311,79.153,88.912,"AM",17.325,21.5397955831074,8.819,"Cone snails",124,"q2"
"SLB-100621","Conus omaria","LC",NA,192819,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192819,"iucn",0,NA,24468859.8,8220844.5,23806704.6,30.62,2.774,66.606,91.694,"AM",17.013,34.5316356804797,6.426,"Cone snails",124,"q2"
"W-Msc-215454","Conus pertusus","LC",NA,192879,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192879,"iucn",0,NA,31797983,9686490.1,30459399.1,26.082,4.373,69.545,85.64,"AM",17.275,31.8013171179073,8.222,"Cone snails",124,"q2"
"W-Msc-428247","Conus praecellens","LC",NA,192276,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192276,"iucn",0,NA,22647067.5,15270696.7,15653627.2,36.015,31.881,32.104,53.044,"AM",16.936,97.5537267170896,4.225,"Cone snails",124,"q3"
"W-Msc-215492","Conus pulicarius","LC",NA,192506,"LC",NA,NA,NA,"LC","iucn","CONUS",192506,"iucn",0,NA,24065651.6,8765763,22727923.9,30.48,5.498,64.022,84.718,"AM",16.996,38.5682521578665,6.135,"Cone snails",124,"q2"
"W-Msc-215439","Conus quercinus","LC",NA,192812,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192812,"iucn",0,NA,35318615.2,16568608,32406200.6,38.234,8.762,53.004,81.357,"AM",17.38,51.1278943326667,8.747,"Cone snails",124,"q2"
"W-Msc-428259","Conus radiatus","LC",NA,192654,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192654,"iucn",0,NA,10189484.9,7037886.3,5902455.8,26.575,42.983,30.442,46.608,"IUCN",16.137,83.8668820210977,1.9,"Cone snails",124,"q3"
"W-Msc-215458","Conus rattus","LC",NA,192428,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192428,"iucn",0,NA,33628995.3,8140555.1,32737426.2,21.344,2.677,75.98,88.856,"AM",17.331,24.86620374573,8.837,"Cone snails",124,"q2"
"W-Msc-420220","Conus regius","LC",NA,192869,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192869,"iucn",0,NA,4723791.7,1342733.4,4387866.6,21.348,7.366,71.286,74.348,"AM",15.368,30.6010533683955,1.184,"Cone snails",124,"q2"
"W-Msc-215432","Conus spectrum","LC",NA,192647,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192647,"iucn",0,NA,14292362,9794888.3,8673783.9,28.985,39.842,31.173,48.182,"IUCN",16.475,88.5541890253103,2.644,"Cone snails",124,"q3"
"W-Msc-215451","Conus sponsalis","LC",NA,192674,"LC","Stable",NA,NA,"LC","iucn","CONUS",192674,"iucn",0,0,33798535.3,8838128.3,32782957.4,22.947,3.064,73.989,88.219,"AM",17.336,26.9595210467497,8.849,"Cone snails",124,"q2"
"W-Msc-215466","Conus striatus","LC",NA,192321,"LC","Stable",NA,NA,"LC","iucn","CONUS",192321,"iucn",0,0,34391048.5,13773754.1,32689269.7,34.746,5.064,60.189,87.279,"AM",17.353,42.1353986381654,8.824,"Cone snails",124,"q2"
"W-Msc-428375","Conus suratensis","LC",NA,192614,"LC",NA,NA,NA,"LC","iucn","CONUS",192614,"iucn",0,NA,18200579.4,9520563.5,15796540.6,38.828,13.357,47.815,74.405,"AM",16.717,60.2699270750458,4.264,"Cone snails",124,"q1"
"W-Msc-215488","Conus tenuistriatus","LC",NA,192648,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192648,"iucn",0,NA,19042800,9449226.1,13810382.6,21.835,27.873,50.292,43.926,"AM",16.762,68.4211753843807,3.728,"Cone snails",124,"q3"
"W-Msc-426373","Conus teramachii","LC",NA,192681,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192681,"iucn",0,NA,11470241.4,6027289.6,6389837.1,8.173,45.111,46.716,15.338,"AM",16.255,94.3261855611311,1.725,"Cone snails",124,"q3"
"W-Msc-215550","Conus terebra","LC",NA,192586,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192586,"iucn",0,NA,32517566.1,7147873.4,31698262.5,19.225,2.544,78.231,88.312,"AM",17.297,22.5497324971676,8.556,"Cone snails",124,"q2"
"W-Msc-215519","Conus tessulatus","LC",NA,192743,"LC","Stable",NA,NA,"LC","iucn","CONUS",192743,"iucn",0,0,34876980.9,13625676.7,32840634.6,32.867,6.148,60.985,84.243,"AM",17.367,41.4902965973745,8.865,"Cone snails",124,"q2"
"W-Msc-215529","Conus textile","LC",NA,192316,"LC",NA,NA,NA,"LC","iucn","CONUS",192316,"iucn",0,NA,34642916.3,13773548.5,32483657.3,33.276,6.49,60.234,83.68,"AM",17.361,42.401470908265,8.768,"Cone snails",124,"q2"
"W-Msc-215503","Conus tulipa","LC",NA,192789,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192789,"iucn",0,NA,30176720.2,6114699,29582080.3,18.116,1.981,79.903,90.142,"AM",17.223,20.6702805819914,7.985,"Cone snails",124,"q2"
"W-Msc-215569","Conus virgo","LC",NA,192853,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192853,"iucn",0,NA,32299173.1,7759636.7,31172217.2,20.305,3.609,76.086,84.908,"AM",17.291,24.8927968460325,8.414,"Cone snails",124,"q2"
"URM-Cn-6122","Coscinaraea columna","LC",NA,133428,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133428,"iucn",0,NA,30020428.5,14492324,27608274.8,39.956,8.247,51.797,82.892,"AM",17.217,52.4926823750682,7.452,"Corals 2",282,"q2"
"SLB-117467","Coscinaraea exesa","LC",NA,133176,"LC","Stable",NA,NA,"LC","iucn","CORALS2",133176,"iucn",0,0,20925797.3,7189433.2,19894106.9,29.216,5.268,65.517,84.724,"AM",16.856,36.1385069263903,5.37,"Corals 2",282,"q2"
"URM-Cn-6128","Coscinaraea mcneilli","LC",NA,133077,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133077,"iucn",0,NA,1326426,893818.1,1234376.2,60.465,6.783,32.752,89.914,"AM",14.098,72.4105098591499,0.333,"Corals 2",282,"q1"
"URM-Cn-6129","Coscinaraea monile","LC",NA,133323,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133323,"iucn",0,NA,18872767.5,10899221.9,15626901.5,40.303,17.228,42.469,70.055,"AM",16.753,69.7465322860069,4.218,"Corals 2",282,"q1"
"URM-Cn-6130","Coscinaraea wellsi","LC",NA,133408,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133408,"iucn",0,NA,22459127.2,8052665.6,20651429.6,27.465,8.104,64.431,77.217,"AM",16.927,38.9932598177126,5.574,"Corals 2",282,"q2"
"SLB-184897","Crenarctus bicuspidatus","LC",NA,185093,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185093,"iucn",0,NA,23261121.1,15641085.5,17086345.7,39.804,27.19,33.006,59.414,"AM",16.962,91.5414318229556,4.612,"Lobsters",123,"q3"
"SLB-184899","Crenarctus crenatus","LC",NA,185020,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185020,"iucn",0,NA,3996083.1,3928666.9,495806,10.371,87.981,1.648,86.286,"IUCN",15.201,12.6202096695956,1.06,"Lobsters",123,"q2"
"URM-Cn-5749","Ctenactis albitentaculata","NT",NA,133083,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133083,"iucn",0.2,NA,14697501,5806777.9,13253640.7,29.643,9.943,60.414,74.883,"AM",16.503,43.8127004604856,3.578,"Corals 2",282,"q2"
"URM-Cn-5750","Ctenactis crassa","LC",NA,133110,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133110,"iucn",0,NA,20129257.7,6126103.2,19471233.5,27.069,3.391,69.54,88.867,"AM",16.818,31.4623272326327,5.256,"Corals 2",282,"q2"
"URM-Cn-5751","Ctenactis echinata","LC",NA,133148,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133148,"iucn",0,NA,23098560.9,10077614.7,22117827.2,39.079,4.358,56.563,89.967,"AM",16.955,45.5633123854047,5.97,"Corals 2",282,"q2"
"URM-Cn-5861","Cynarina lacrymalis","NT",NA,133413,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133413,"iucn",0.2,NA,25725092.9,13909232.6,23084806.1,43.557,10.587,45.856,80.446,"AM",17.063,60.2527590647599,6.231,"Corals 2",282,"q1"
"URM-Cn-5510","Cyphastrea chalcidicum","LC",NA,133325,"LC","Decreasing",NA,NA,"LC","iucn","CORALS2",133325,"iucn",0,-0.5,27157769.8,8394775.6,26397610.4,27.868,2.874,69.258,90.652,"AM",17.117,31.8012709210982,7.126,"Corals 2",282,"q2"
"URM-Cn-5514","Cyphastrea microphthalma","LC",NA,133648,"LC","Decreasing",NA,NA,"LC","iucn","CORALS2",133648,"iucn",0,-0.5,28852415.6,9626080.1,28017443.8,30.359,2.953,66.687,91.135,"AM",17.178,34.3574530521589,7.563,"Corals 2",282,"q2"
"URM-Cn-5516","Cyphastrea serailia","LC",NA,133167,"LC","Decreasing",NA,NA,"LC","iucn","CORALS2",133167,"iucn",0,-0.5,30548852.2,11721866.4,29532919.9,34.938,3.42,61.643,91.085,"AM",17.235,39.6908481778668,7.972,"Corals 2",282,"q2"
